1331903706,CvZFVq1gLeuhEnKea8,192.168.202.102,4100,192.168.22.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903727,CAX1eW3ewVeSNUXC1h,192.168.202.109,54770,192.168.24.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903820,CybqFV1qc7cv2wvhO1,192.168.202.102,4493,192.168.27.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903821,Cpesyt4B7mDSjqUeGj,192.168.202.110,44858,192.168.27.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903834,CJBxGL1SQ6aYgIhTL9,192.168.202.110,60373,192.168.27.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903809,CmfLFppmQYah90HF,192.168.202.109,56983,192.168.25.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903880,CBFzfm3Qnwpw83sLL9,192.168.202.102,4756,192.168.25.253,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_4.5
1331903922,Cu46Bb2UypzdF4eTW,192.168.202.110,36586,192.168.27.203,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903927,Cmg4Xcnc0cI4uYvFh,192.168.202.110,36577,192.168.27.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903943,CLvtrU1lmVPP679Boa,192.168.202.102,1031,192.168.21.253,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_4.5
1331903949,CGfdKo3n5FiinR7kZg,192.168.202.110,60616,192.168.27.102,22,failure,INBOUND,SSH-2.0-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903960,C0t6UdJgcaS1PAPw2,192.168.202.110,60688,192.168.27.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903968,C5n12L1PdhRKxvnWie,192.168.202.110,60754,192.168.27.102,22,failure,INBOUND,SSH-2.0-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903975,CJHeRC1aFAThZ4tQj6,192.168.202.110,60800,192.168.27.102,22,undetermined,INBOUND,SSH-9.9-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903976,CL7VQOc9sXCzzOAV6,192.168.202.110,60831,192.168.27.102,22,undetermined,INBOUND,SSH-1.33-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903977,CsxdGh4Xn3Q1dxwUll,192.168.202.110,60860,192.168.27.102,22,undetermined,INBOUND,SSH-1.5-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903978,CLcY1M3N2qqMV5Jyjf,192.168.202.110,60862,192.168.27.102,22,undetermined,INBOUND,SSH-1.99-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903979,CEp7toSd9Xd2TrU59,192.168.202.110,60867,192.168.27.102,22,undetermined,INBOUND,SSH-2.0-OpenSSH_5.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
